3.1032958030700684,3.163015842437744,3.2842323780059814,5.621383190155029,7.009122133255005,18.975396156311035,20.709388256072998,20.982373237609863
2.607952356338501,2.665929079055786,2.788552761077881,5.99150824546814,7.039663076400757,17.972032070159912,20.705109119415283,20.978312253952026
1.9177343845367432,2.0146842002868652,2.0148916244506836,4.8038880825042725,6.047298192977905,18.328463077545166,20.548941135406494,20.854515314102173
3.7134299278259277,3.788921594619751,3.9399948120117188,6.121013164520264,7.330652236938477,17.8141872882843,20.53602123260498,20.831735372543335
3.5858659744262695,3.624439001083374,3.7451331615448,6.203535079956055,7.377186298370361,18.356956243515015,20.394809246063232,20.751683235168457
3.4228873252868652,3.4712653160095215,3.6002626419067383,6.078402280807495,6.9969260692596436,17.863747119903564,20.190261125564575,20.514642238616943
3.3107030391693115,3.34502911567688,3.470442056655884,5.830117225646973,7.167936086654663,17.7679340839386,20.160614252090454,20.45098114013672
2.361811637878418,2.3747034072875977,2.4963629245758057,5.471825122833252,6.431011199951172,17.561097145080566,19.944040298461914,20.279943227767944
1.4305615425109863,1.462242603302002,1.4931397438049316,4.250742197036743,5.5914812088012695,17.212844133377075,19.614789247512817,19.89912223815918
2.216984510421753,2.2385029792785645,2.329158067703247,4.989345073699951,6.27931809425354,16.388013124465942,19.507233142852783,19.89887523651123
1.852135419845581,1.8717923164367676,1.9328258037567139,4.866742134094238,5.799602270126343,16.66897416114807,19.3842830657959,19.830055236816406
3.788675546646118,3.8256607055664062,3.9486491680145264,5.862584114074707,6.871235132217407,16.990527153015137,19.069006204605103,19.24389123916626
1.6396570205688477,1.6705760955810547,1.762077808380127,5.201004266738892,6.279555082321167,16.04727029800415,18.85622811317444,19.216297149658203
2.759186029434204,2.8193886280059814,2.9415547847747803,6.0097432136535645,6.856467247009277,16.630563259124756,18.755717277526855,19.14866828918457
2.313512086868286,2.3506059646606445,2.4436097145080566,5.888650178909302,7.14221715927124,16.45577621459961,18.75240206718445,19.117539167404175
2.737182378768921,2.8159122467041016,2.937227725982666,5.004748106002808,6.155202150344849,16.164704084396362,18.696038246154785,19.057855367660522
1.9910621643066406,2.003669023513794,2.0966532230377197,4.045449256896973,4.862097263336182,15.643493175506592,18.68506121635437,19.048076152801514
1.566906213760376,1.5793066024780273,1.7631244659423828,4.810573101043701,6.073734283447266,16.10895013809204,18.645469188690186,19.029855251312256
3.907954216003418,3.950718641281128,4.071903467178345,5.324141263961792,6.449779272079468,16.534959077835083,18.616806268692017,19.01370620727539
3.699984312057495,3.7394139766693115,3.920290946960449,5.846458196640015,7.063078165054321,16.552852153778076,18.6039080619812,19.01236915588379
3.1369214057922363,3.1803154945373535,3.3307933807373047,4.512413263320923,5.763874292373657,15.608181238174438,18.583073139190674,18.921801328659058
2.2553045749664307,2.2858948707580566,2.3470306396484375,5.781004190444946,6.625428199768066,15.597768068313599,18.553060293197632,18.89907932281494
3.2139737606048584,3.2564001083374023,3.4083240032196045,5.490447282791138,6.474203109741211,16.379789113998413,18.46864628791809,18.854379177093506
1.7551817893981934,1.7841784954071045,1.8757026195526123,5.421249151229858,6.4193432331085205,15.172569274902344,18.444281101226807,18.782278299331665
3.3871009349823,3.438568592071533,3.589416027069092,4.960301160812378,6.079535245895386,15.877368211746216,18.401186227798462,18.747124195098877
3.625962018966675,3.6669046878814697,3.788374662399292,4.78212308883667,5.5635552406311035,15.493666172027588,18.391205072402954,18.733781337738037
2.4438037872314453,2.5151188373565674,2.6061487197875977,5.8737711906433105,6.887216091156006,16.102119207382202,18.373834133148193,18.725531339645386
0.6761832237243652,0.7189121246337891,0.7808918952941895,5.819927215576172,6.742452144622803,16.472100257873535,18.34481406211853,18.69315528869629
2.6650991439819336,2.774151086807251,2.810368299484253,5.3768532276153564,6.446505069732666,15.579629182815552,18.32469129562378,18.68793535232544
3.1332602500915527,3.166910171508789,3.2879843711853027,5.364620208740234,6.255691289901733,15.672320127487183,18.235690116882324,18.5953152179718
3.2218570709228516,3.235750436782837,3.4171760082244873,4.79500412940979,5.997750282287598,15.379859209060669,18.181764125823975,18.589067220687866
1.8543710708618164,1.8755319118499756,1.9072027206420898,4.124934196472168,5.258193254470825,14.991913080215454,18.10475206375122,18.429495334625244
1.1802654266357422,1.2143056392669678,1.4259090423583984,5.035912275314331,6.064255237579346,16.06926417350769,18.02377724647522,18.363813161849976
0.7421426773071289,0.7591729164123535,0.8801963329315186,5.601217269897461,6.648282289505005,16.00234818458557,18.002597093582153,18.345215320587158
1.156928300857544,1.182586669921875,1.2736802101135254,5.655318260192871,6.667720079421997,15.872351169586182,17.83545207977295,18.33438730239868
2.0519256591796875,2.097400426864624,2.2481849193573,4.700966119766235,5.711167097091675,15.446818113327026,17.829294204711914,18.31136918067932
2.475811004638672,2.5164103507995605,2.637730360031128,3.267296075820923,4.03587007522583,15.738899230957031,17.802313089370728,18.30786919593811
2.9607160091400146,3.0304317474365234,3.122845411300659,4.446016073226929,5.738996267318726,15.483179092407227,17.739107131958008,18.067976236343384
1.7549126148223877,1.7927870750427246,1.883838415145874,3.6662042140960693,4.311270236968994,15.338611125946045,17.709418296813965,18.044411182403564
2.0137765407562256,2.04632568359375,2.172863721847534,3.815106153488159,4.67021918296814,15.537491083145142,17.704593181610107,18.017661333084106
2.8915884494781494,2.946129083633423,3.0974111557006836,5.191274166107178,6.2779271602630615,15.089003086090088,17.6862952709198,17.98422932624817
0.9611947536468506,0.9841177463531494,1.0774059295654297,3.511289119720459,4.210010290145874,14.54033613204956,17.529231071472168,17.743048191070557
